review_id,created_at,channel,customer_type,product_category,product,verified_purchase,rating,review_text,sentiment
REV-104043,2025-08-03 21:28:00,mobile_app,returning_customer,beauty,shampoo,no,2,the product is okay — this shampoo was my recent purchase. I needed it for work. pls,neutral
REV-102919,2025-11-09 14:21:00,marketplace,returning_customer,beauty,shampoo,yes,1,The shampoo was would definitely recommend. I compared it with two other options.,positive
REV-113317,2025-06-13 08:00:00,marketplace,new_customer,home,desk lamp,yes,5,my experience with the desk lamp was better than expected. i ordered after reading other reviews. honestly,positive
REV-102348,2025-10-07 04:31:00,marketplace,,home,air fryer,yes,4,easy to use — this air fryer was my recent purchase. I bought it during the sale. honestly,positive
REV-114522,2025-01-05 18:28:00,mobile_app,returning_customer,beauty,sunscreen,yes,3,the product is okay — this sunscreen was my recent purchase. I compared it with two other options. imo,neutral
REV-114563,2025-04-11 20:19:00,website,returning_customer,home,air fryer,yes,3,The  air  fryer  was  excellent  quality.  This  was  my  first  order  from  the  app. 👍,positive
REV-100088,2026-04-27 01:29:00,social_media,returning_customer,home,coffee maker,yes,4,exactly as described — this coffee maker was my recent purchase. I bought it during the sale.,positive
REV-108630,2025-01-10 19:45:00,website,returning_customer,electronics,wireless earbuds,yes,4,arrived safely — this wireless earbuds was my recent purchase. The packaging looked normal. tbh,positive
REV-112680,2025-09-22 14:14:00,website,returning_customer,fashion,hoodie,yes,1,The hoodie was bad experience. I have used it for about a month. imo,negative
REV-107401,2025-04-27 15:04:00,marketplace,new_customer,home,office chair,yes,1,About the office chair: product is not as described. This was my first order from the app.but yeah,negative
REV-104608,2025-05-04 17:36:00,website,returning_customer,fashion,jeans,no,5,My experience with the jeans was battery life is impressive. I ordered after reading other reviews. 😕,positive
REV-101748,2025-02-16 11:07:00,social_media,returning_customer,home,office chair,yes,3,My experience with the office chair was would definitely recommend. I bought it during the sale. 🙂,positive
REV-108187,2025-07-22 18:03:00,marketplace,returning_customer,fashion,jeans,yes,4,the product is okay — this jeans was my recent purchase. This was a gift for my brother. 👍,neutral
REV-101226,2026-02-26 10:38:00,marketplace,returning_customer,electronics,bluetooth speaker,yes,3,About the bluetooth speaker: delivery was normal. I purchased this for daily use. 🙂,neutral
REV-100379,2025-04-15 07:26:00,website,returning_customer,home,air fryer,yes,3,I bought the air fryer and honestly it was does the basic job. This was my first order from the app. tbh,neutral
REV-109869,2025-10-17 09:58:00,website,new_customer,electronics,smartphone,yes,1,My experience with the smartphone was would definitely recommend. I bought it during the sale.,positive
REV-111337,2026-05-07 18:14:00,website,new_customer,electronics,power bank,yes,1,not worth the money — this power bank was my recent purchase. I ordered it last week. btw,negative
REV-111882,2026-02-12 07:12:00,mobile_app,returning_customer,fashion,hoodie,yes,3,My experience with the hoodie was great purchase. I bought it during the sale. btw,positive
REV-111028,2025-08-03 14:09:00,mobile_app,new_customer,electronics,wireless earbuds,no,5,About the wireless earbuds: would definitely recommend. I compared it with two other options.but yeah,positive
REV-104745,2025-09-08 10:18:00,marketplace,returning_customer,beauty,shampoo,yes,5,About the shampoo: quality feels premium. I ordered after reading other reviews. pls,positive
REV-103822,2026-02-24 13:57:00,marketplace,returning_customer,home,coffee maker,yes,5,I bought the coffee maker and honestly it was really happy with this. I ordered after reading other reviews. 👎,positive
REV-109255,2026-01-18 13:41:00,website,,electronics,smartphone,yes,1,I bought the smartphone and honestly it was battery drains quickly. I compared it with two other options. 😕,negative
REV-102807,2025-01-14 11:41:00,mobile_app,returning_customer,beauty,sunscreen,yes,4,I bought the sunscreen and honestly it was would definitely recommend. The packaging looked normal.but yeah,positive
REV-113325,2026-05-19 15:50:00,website,returning_customer,beauty,face wash,yes,4,works perfectly — this face wash was my recent purchase. I bought it during the sale.for me,positive
REV-109088,2026-04-03 23:33:00,mobile_app,new_customer,home,office chair,yes,3,My experience with the office chair was quality is acceptable. I needed it for work. 😕,neutral
REV-107826,2026-02-17 11:52:00,mobile_app,new_customer,home,office chair,yes,3,average  experience  —  this  office  chair  was  my  recent  purchase.  I  bought  it  during  the  sale.but yeah,neutral
REV-108279,2025-08-03 17:31:00,website,new_customer,electronics,laptop,yes,2,size is completely wrong — this laptop was my recent purchase. i compared it with two other options.!!!,negative
REV-106189,2025-01-27 11:34:00,mobile_app,returning_customer,home,air fryer,no,2,The air fryer was package arrived damaged. The order arrived in three days. btw,negative
REV-113176,2026-06-03 00:31:00,marketplace,new_customer,fashion,jeans,yes,5,My experience with the jeans was would definitely recommend. This was my first order from the app.,positive
REV-112227,2025-05-16 20:07:00,website,returning_customer,fashion,hoodie,yes,3,i bought the hoodie and honestly it was refund is still pending. the packaging looked normal. 👎,negative
REV-114177,2025-03-15 14:19:00,mobile_app,returning_customer,beauty,shampoo,yes,1,About the shampoo: does not work properly. I needed it for work. btw,negative
REV-103857,2025-04-07 09:42:00,mobile_app,new_customer,electronics,laptop,yes,3,totally worth it — this laptop was my recent purchase. i purchased this for daily use.,positive
REV-114791,2025-06-16 02:58:00,mobile_app,new_customer,beauty,shampoo,yes,5,The shampoo was customer support was helpful. I have used it for about a month.but yeah,positive
REV-101611,2025-02-04 09:22:00,website,new_customer,fashion,hoodie,yes,5,totally worth it — this hoodie was my recent purchase. i needed it for work. btw,positive
REV-112353,2026-01-23 21:03:00,website,returning_customer,electronics,bluetooth speaker,yes,2,bad  experience  —  this  bluetooth  speaker  was  my  recent  purchase.  I  purchased  this  for  daily  use.in my case,negative
REV-109883,2025-04-30 07:44:00,marketplace,returning_customer,home,air fryer,yes,5,My  experience  with  the  air  fryer  was  better  than  expected.  I  needed  it  for  work. honestly,positive
REV-107213,2025-02-02 07:23:00,mobile_app,returning_customer,electronics,power bank,yes,1,The power bank was looks great. I needed it for work. btw,positive
REV-108178,2025-02-21 06:54:00,website,returning_customer,home,water bottle,yes,2,The water bottle was material feels cheap. I have used it for about a month. pls,negative
REV-108144,2026-04-14 08:43:00,mobile_app,returning_customer,electronics,smartphone,yes,2,the smartphone was poor quality. i ordered after reading other reviews. lol,negative
REV-109329,2025-06-12 07:53:00,website,new_customer,beauty,face wash,yes,5,My experience with the face wash was better than expected. I have used it for about a month.,positive
REV-102214,2026-06-18 12:28:00,website,premium_customer,home,coffee maker,yes,2,about the coffee maker: does the basic job. i needed it for work. btw,neutral
REV-100862,2025-10-13 15:47:00,mobile_app,new_customer,electronics,wireless earbuds,yes,3,About the wireless earbuds: totally worth it. I ordered it last week. imo,positive
REV-108048,2026-04-24 18:06:00,mobile_app,returning_customer,electronics,power bank,yes,4,the power bank was easy to use. the order arrived in three days. pls,positive
REV-107153,2025-11-06 17:12:00,marketplace,new_customer,home,office chair,yes,2,i  bought  the  office  chair  and  honestly  it  was  stopped  working  after  a  few  days.  this  was  my  first  order  from  the  app.,negative
REV-101323,2025-05-15 00:08:00,marketplace,premium_customer,home,office chair,yes,2,I bought the office chair and honestly it was stopped working after a few days. I needed it for work.in my case,negative
REV-110484,2025-11-26 20:38:00,website,returning_customer,beauty,sunscreen,yes,2,About the sunscreen: delivery was extremely late. I compared it with two other options. 😕,negative
REV-106253,2025-06-21 21:29:00,marketplace,returning_customer,home,desk lamp,no,4,i bought the desk lamp and honestly it was really happy with this. i needed it for work. 👎,positive
REV-100930,2026-06-23 08:47:00,mobile_app,premium_customer,home,air fryer,yes,2,The  air  fryer  was  waste  of  money.  I  ordered  after  reading  other  reviews. 😕,negative
REV-107593,2025-06-26 10:10:00,website,returning_customer,electronics,laptop,yes,1,waste of money — this laptop was my recent purchase. I bought it during the sale.!!!,negative
REV-108441,2025-01-22 01:40:00,marketplace,new_customer,electronics,wireless earbuds,yes,1,I  bought  the  wireless  earbuds  and  honestly  it  was  received  the  wrong  product.  I  ordered  after  reading  other  reviews. still,negative
REV-100339,2025-09-28 03:57:00,website,new_customer,home,air fryer,yes,2,My experience with the air fryer was average experience. I compared it with two other options. still,neutral
REV-102020,2026-01-03 02:29:00,marketplace,new_customer,home,coffee maker,no,1,I bought the coffee maker and honestly it was material feels cheap. I compared it with two other options. tbh,negative
REV-103894,2025-12-01 20:59:00,mobile_app,new_customer,beauty,shampoo,yes,1,about the shampoo: refund is still pending. i purchased this for daily use. 👎,negative
REV-106181,2026-04-05 09:04:00,mobile_app,returning_customer,home,air fryer,yes,3,would definitely recommend — this air fryer was my recent purchase. This was a gift for my brother.,positive
REV-108583,2025-01-03 19:43:00,mobile_app,returning_customer,fashion,hoodie,yes,5,About the hoodie: smooth experience. I purchased this for daily use. btw,positive
REV-101713,2025-09-10 13:50:00,website,returning_customer,home,coffee maker,yes,3,I bought the coffee maker and honestly it was delivery was normal. I needed it for work.for me,neutral
REV-109534,2025-09-08 22:56:00,mobile_app,returning_customer,fashion,backpack,yes,3,My experience with the backpack was nothing special about it. This was my first order from the app. tbh,neutral
REV-113820,2025-08-24 23:57:00,website,returning_customer,home,desk lamp,yes,2,would not recommend this — this desk lamp was my recent purchase. This was a gift for my brother.,negative
REV-102536,2025-04-13 22:56:00,mobile_app,returning_customer,home,water bottle,no,1,I bought the water bottle and honestly it was item was missing. I have used it for about a month.,negative
REV-113880,2025-11-18 05:40:00,mobile_app,premium_customer,home,desk lamp,yes,5,The desk lamp was battery life is impressive. I ordered it last week. 🙂,positive
REV-107309,2025-01-09 07:53:00,website,returning_customer,home,air fryer,yes,3,exactly as described — this air fryer was my recent purchase. This was a gift for my brother. lol,positive
